source	target
327796	CTD-3162L10.4
327796	ZFP14
327809	ZFP82
327837	AC092295.4
327837	ZNF260
327847	AC092295.7
327847	ZNF529
327850	ZNF382
327850	ZNF529
327866	ZNF461
327872	AC074138.3
327872	ZNF567
327915	ZNF345
327915	ZNF790
327917	ZNF345
327917	ZNF790
327938	ZNF568
327938	ZNF829
327980	CTD-2293H3.2
327980	ZNF420
328006	ZNF585A
328018	ZNF383
328018	ZNF585B
328021	ZNF383
328033	HKR1
328046	ZNF527
328070	ZNF569
328070	ZNF570
328083	CTD-3064H18.1
328083	ZNF793
328088	CTD-3064H18.4
328088	ZNF540
328088	ZNF571-AS1
328099	ZNF540
328099	ZNF571
328109	ZFP30
328117	CTD-2528L19.3
328117	ZFP30
328117	ZNF781
328126	CTD-2528L19.4
328126	ZNF607
328152	CTD-2554C21.2
328152	ZNF573
328174	SIPA1L3
328174	WDR87
328201	AC011465.1
328224	DPF1
328229	PPP1R14A
328231	SPINT2
328243	C19orf33
328245	YIF1B
328246	AC026806.2
328246	CATSPERG
328246	KCNK6
328250	CATSPERG
328255	PSMD8
328258	AC005789.11
328258	GGN
328258	SPRED3
328259	FAM98C
328259	RASGRP4
328262	RASGRP4
328262	RYR1
328283	MAP4K1
328284	EIF3K
328286	ACTN4
328293	ACTN4
328293	CAPN12
328293	CTD-2540F13.2
328303	LGALS7B
328303	RNU6-140P
328308	ECH1
328308	HNRNPL
328312	HNRNPL
328315	CCER2
328315	NFKBIB
328315	SARS2
328315	SIRT2
328318	MRPS12
328318	SARS2
328325	FBXO17
328330	CTB-189B5.3
328330	FBXO27
328339	PAPL
328344	PAK4
328352	NCCRP1
328352	PAK4
328352	SYCN
328354	IFNL3
328354	IFNL3P1
328354	IFNL4
328360	IFNL2
328360	IFNL4P1
328365	IFNL1
328369	CTC-246B18.8
328369	GMFG
328369	LRFN1
328370	CTC-246B18.10
328370	GMFG
328370	SAMD4B
328382	MED29
328382	PAF1
328386	MIR4530
328386	PLEKHG2
328386	ZFP36
328389	AC011500.1
328389	CTB-60E11.4
328389	RPS16
328389	SUPT5H
328391	SUPT5H
328391	TIMM50
328392	DLL3
328397	CTB-60E11.9
328397	EID2B
328397	TDGF1P7
328398	EID2
328436	LGALS16
328455	CLC
328462	LEUTX
328476	DYRK1B
328476	FBL
328480	FBL
328511	PSMC4
328514	ZNF546
328528	ZNF780B
328536	AC005614.3
328536	AC005614.5
328536	ZNF780A
328553	AC118344.1
328553	MAP3K10
328554	MAP3K10
328554	TTC9B
328555	CNTD2
328558	AKT2
328558	CTC-425O23.2
328558	MIR641
328560	RNU6-945P
328563	C19orf47
328563	PLD3
328569	HIPK4
328571	PRX
328572	SERTAD1
328573	CTC-492K19.4
328573	SERTAD3
328577	BLVRB
328577	SPTBN4
328584	SHKBP1
328584	SPTBN4
328585	LTBP4
328585	SHKBP1
328603	NUMBL
328605	ADCK4
328605	RNU6-195P
328606	ADCK4
328606	ITPKC
328611	C19orf54
328611	SNRPA
328616	CTC-490E21.12
328616	EGLN2
328616	RAB4B-EGLN2
328616	RAB4B
328652	CYP2B6
328666	CYP2A7P1
328685	CYP2F1
328699	AXL
328699	CTD-2195B23.3
328700	HNRNPUL1
328715	CCDC97
328717	CTC-435M10.3
328717	TGFB1
328717	TMEM91
328718	B9D2
328718	TMEM91
328719	CTC-435M10.3
328719	TMEM91
328723	BCKDHA
328723	CTC-435M10.10
328723	EXOSC5
328730	B3GNT8
328730	CTC-435M10.6
328735	ATP5SL
328735	C19orf69
328745	AC011526.1
328756	AC006129.4
328764	CEACAM21
328781	CEACAM4
328802	CEACAM7
328807	CEACAM5
328807	CEACAM7
328807	CEA
328824	CEACAM6
328837	CEACAM3
328846	AC020956.3
328846	DMRTC2
328846	LYPD4
328853	RPS19
328854	CD79A
328855	ARHGEF1
328863	ARHGEF1
328865	ATP1A3
328865	RABAC1
328866	ATP1A3
328866	GRIK5
328875	CTB-59C6.3
328875	GRIK5
328875	ZNF574
328883	CTC-378H22.1
328883	POU2F2
328888	SNORD112
328902	AC010247.1
328902	POU2F2
328905	DEDD2
328905	ZNF526
328911	AC006486.1
328911	ERF
328911	GSK3A
328912	AC006486.9
328912	ERF
328917	CIC
328917	PAFAH1B3
328917	PRR19
328921	MEGF8
328928	CNFN
328932	CTB-50E14.4
328932	LIPE-AS1
328932	LIPE
328938	CXCL17
328946	RNU4-60P
328955	CEACAM1
328966	CEACAM8
329229	TEX101
329241	LYPD3
329244	PHLDB3
329246	ZNF575
329247	ETHE1
329247	ZNF575
329257	IRGQ
329257	L34079.2
329257	PINLYP
329257	SRRM5
329257	XRCC1
329257	ZNF576
329262	ZNF428
329265	CADM4
329272	PLAUR
329277	IRGC
329284	SMG9
329289	KCNN4
329298	LYPD5
329299	LYPD5
329299	ZNF283
329333	ZNF45
329342	ZNF221
329359	ZNF155
329362	RP11-15A1.7
329362	ZNF230
329369	AC067968.3
329369	ZNF222
329369	ZNF223
329375	ZNF223
329381	ZNF284
329384	AC084219.3
329384	RN7SL53P
329384	ZNF224
329390	AC084219.4
329390	ZNF225
329396	ZNF234
329414	ZNF227
329427	ZNF233
329440	ZNF235
329471	CTC-512J12.6
329471	ZNF285
329482	CTC-512J12.4
329482	ZNF229
329493	ZNF180
329517	PVR
329522	CEACAM19
329524	CEACAM16
329529	snoZ6
329531	AC092066.6
329531	BCL3
329531	CBLC
329531	SNORA70
329535	BCAM
329542	PVRL2
329546	CTB-129P6.4
329546	PVRL2
329546	TOMM40
329549	APOE
329551	APOC1
329553	APOC2
329553	APOC4-APOC2
329553	APOC4
329556	CLPTM1
329556	CTB-129P6.11
329564	CLPTM1
329564	RELB
329569	CLASRP
329569	RELB
329574	CLASRP
329574	RNU6-611P
329576	CTB-179K24.3
329576	GEMIN7
329576	MARK4
329576	ZNF296
329577	PPP1R37
329583	AC005757.7
329583	NKPD1
329583	PPP1R37
329584	AC005779.2
329584	BLOC1S3
329584	TRAPPC6A
329590	EXOC3L2
329593	AC006126.4
329593	MARK4
329601	CKM
329602	KLC3
329602	L47234.1
329602	RPS16P9
329606	ERCC2
329609	CD3EAP
329609	PPP1R13L
329616	FOSB
329619	ERCC1
329619	PPM1N
329619	RTN2
329620	PPM1N
329620	RTN2
329621	VASP
329631	EML2
329631	GPR4
329631	OPA3
329632	EML2
329632	MIR330
329634	EML2
329634	GIPR
329634	RN7SL836P
329635	GIPR
329635	MIR642A
329637	QPCTL
329637	SNRPD2
329645	FBXO46
329646	AC074212.3
329651	AC074212.5
329651	AC074212.6
329651	SIX5
329653	AC011530.4
329653	DMPK
329653	DMWD
329654	DMWD
329656	RSPH6A
329656	SYMPK
329660	FOXA3
329660	SYMPK
329665	IRF2BP1
329667	MYPOP
329679	CCDC61
329679	NOVA2
329684	MIR769
329684	PGLYRP1
329686	IGFL4
329719	IGFL3
329725	IGFL2
329744	AC006262.10
329744	IGFL1
329756	HIF3A
329757	HIF3A
329757	RNU6-924P
329760	PPP5C
329781	PNMAL1
329783	AC011484.1
329783	PNMAL2
329783	PPP5D1
329805	AC011551.3
329805	CALM3
329805	PPP5D1
329808	CALM3
329808	CTB-12A17.3
329808	PTGIR
329810	GNG8
329813	DACT3-AS1
329813	DACT3
329821	MIR320E
329823	CTB-174O21.2
329823	PRKD2
329823	STRN4
329830	FKRP
329830	STRN4
329837	SLC1A5
329852	AP2S1
329865	ARHGAP35
329886	NPAS1
329892	TMEM160
329905	SAE1
329905	ZC3H4
329907	SAE1
329929	BBC3
329929	CCDC9
329929	MIR3191
329930	CCDC9
329931	PRR24
329937	C5AR1
329937	C5AR2
329937	CTD-3023J11.2
329938	DHX34
329945	MEIS3
329945	SLC8A2
329955	NAPA
329957	ZNF541
329964	CTD-2571L23.8
329964	GLTSCR1
329984	EHD2
329985	GLTSCR2
329985	SNORD23
329991	CTD-3098H1.2
329993	SULT2A1
329995	AC124853.1
330005	BSPH1
330005	ELSPBP1
330022	CABP5
330024	AC010458.1
330039	CTC-453G23.5
330039	LIG1
330039	PLA2G4C
330041	C19orf68
330041	LIG1
330041	ZNF114
330069	CARD8
330069	CTC-241F20.3
330079	CCDC114
330079	EMP3
330080	EMP3
330085	TMEM143
330086	SYNGR4
330086	TMEM143
330087	GRIN2D
330087	KDELR1
330087	SYNGR4
330099	GRWD1
330100	KCNJ14
330103	CTC-273B12.5
330103	CYTH2
330107	CTC-273B12.10
330107	LMTK3
330108	SULT2B1
330109	SULT2B1
330111	FAM83E
330111	SPACA4
330114	RPL18
330114	SPHK2
330120	CA11
330120	DBP
330120	SEC1P
330121	CA11
330121	NTN5
330133	IZUMO1
330133	RASIP1
330134	FGF21
330134	FUT1
330146	BCAT2
330147	HSD17B14
330147	PLEKHA4
330155	PLEKHA4
330155	PPP1R15A
330155	TULP2
330158	NUCB1
330158	TULP2
330163	NUCB1-AS1
330163	NUCB1
330164	CTD-2639E6.4
330164	DHDH
330166	BAX
330168	FTL
330184	GYS1
330184	RUVBL2
330197	CTB-60B18.12
330197	CTB-60B18.18
330197	NTF4
330198	KCNA7
330200	SNRNP70
330204	C19orf73
330204	LIN7B
330204	PPFIA3
330240	CD37
330240	SLC6A16
330241	CD37
330241	CTC-301O7.4
330244	DKKL1
330244	TEAD2
330251	AC010524.2
330251	CCDC155
330257	GFY
330257	PTH2
330259	PIH1D1
330259	SLC17A7
330261	ALDH16A1
330261	PIH1D1
330265	ALDH16A1
330265	CTD-3148I10.15
330265	FLT3LG
330266	RPL13A
330266	SNORD32A
330266	SNORD33
330266	SNORD34
330266	SNORD35A
330267	COX6CP7
330267	FCGRT
330267	hsa-mir-150
330267	MIR150
330267	RPS11
330267	SNORD35B
330268	FCGRT
330273	RCN3
330279	NOSIP
330279	PRR12
330279	PRRG2
330285	RRAS
330286	SCAF1
330290	BCL2L12
330290	IRF3
330290	PRMT1
330292	AC011495.1
330292	ADM5
330292	CPT1C
330292	CTB-33G10.6
330292	PRMT1
330303	AP2A1
330303	RNU6-841P
330303	TSKS
330308	FUZ
330308	MED25
330314	AC018766.4
330314	AC018766.5
330314	AC018766.6
330314	MIR4749
330314	PNKP
330314	PTOV1-AS1
330314	PTOV1
330315	PNKP
330317	AKT1S1
330317	MIR4750
330317	TBC1D17
330325	ATF5
330325	IL4I1
330325	MIR4751
330325	NUP62
330328	U3
330329	CTC-326K19.6
330329	SIGLEC11
330330	SIGLEC16
330343	VRK3
330343	ZNF473
330376	MYH14
330393	KCNC3
330393	NR1H2
330394	KCNC3
330402	CTB-191K22.6
330402	NAPSA
330402	NR1H2
330403	POLD1
330403	RN7SL324P
330408	CTD-2545M3.6
330408	MYBPC2
330408	POLD1
330408	SPIB
330410	EMC10
330410	FAM71E1
330412	CTD-2545M3.2
330412	CTD-2545M3.8
330412	JOSD2
330413	ASPDH
330420	LRRC4B
330431	C19orf81
330433	SHANK1
330433	SYT3
330442	SHANK1
330443	CLEC11A
330449	GPR32
330450	ACPT
330450	CTD-2568A17.1
330450	CTD-2568A17.8
330451	SNORD88A
330451	SNORD88B
330452	C19orf48
330452	SNORD88C
330453	AC011523.2
330453	CTD-2568A17.5
330453	KLK15
330453	KLK1
330459	KLK3
330464	AC037199.1
330464	KLK2
330470	KLK4
330476	CTB-147C22.8
330476	KLK5
330476	KLK6
330477	CTB-147C22.9
330477	KLK6
330480	KLK8
330481	KLK8
330481	KLK9
330483	KLK10
330483	KLK11
330484	KLK11
330488	KLK13
330493	KLK14
330494	CTU1
330497	SIGLEC18P
330497	SIGLEC9
330502	SIGLEC19P
330502	SIGLEC7
330504	SIGLEC17P
330518	SIGLECL1
330529	IGLON5
330534	VSIG10L
330542	CLDND2
330542	CTD-2616J11.10
330542	CTD-2616J11.11
330542	ETFB
330542	NKG7
330548	CTD-2616J11.2
330548	CTD-2616J11.3
330548	SIGLEC10
330552	CTD-3073N11.5
330552	SIGLEC8
330557	CEACAM18
330558	CTD-3073N11.7
330558	SIGLEC12
330558	SIGLEC27P
330574	SIGLEC29P
330574	ZNF175
330583	AC018755.16
330583	AC018755.1
330590	RPL7P51
330590	SIGLEC14
330590	SIGLEC5
330598	AC018755.2
330598	MIR125A
330598	MIR99B
330598	MIRLET7E
330598	SPACA6P-AS
330598	SPACA6P
330603	HAS1
330607	FPR1
330607	FPR2
330614	FPR3
330641	ZNF577
330644	ZNF649
330654	ZNF613
330674	ZNF350
330680	ZNF615
330689	ZNF614
330692	ZNF432
330713	ZNF616
330724	CTC-471J1.8
330724	CTD-2525I3.2
330724	ZNF836
330746	CTD-2525I3.5
330746	ZNF480
330761	ZNF880
330767	CTD-3018O17.3
330767	ZNF528
330774	ZNF534
330866	ZNF28
330866	ZNF468
330929	ZNF160
330934	ZNF415
330941	ZNF347
330948	CTD-2245F17.3
330948	ZNF665
330965	VN1R2
330965	ZNF677
330966	CTD-2245F17.9
330966	VN1R4
330969	FAM90A27P
330970	BIRC8
331000	CTD-3141N22.1
331000	ZNF525
331000	ZNF765
331047	ZNF331
331059	DPRX
331059	RN7SL317P
331064	RNU6-698P
331068	MIR1323
331068	MIR512-1
331068	MIR512-2
331070	MIR1283-1
331070	MIR515-1
331070	MIR515-2
331070	MIR519C
331070	MIR519E
331070	MIR520F
331071	AC011453.1
331071	MIR1283-2
331071	MIR516A1
331071	MIR516A2
331071	MIR516B1
331071	MIR516B2
331071	MIR517A
331071	MIR517B
331071	MIR517C
331071	MIR518A1
331071	MIR518A2
331071	MIR518B
331071	MIR518C
331071	MIR518D
331071	MIR518E
331071	MIR518F
331071	MIR519A1
331071	MIR519A2
331071	MIR519B
331071	MIR519D
331071	MIR520A
331071	MIR520B
331071	MIR520C
331071	MIR520D
331071	MIR520G
331071	MIR520H
331071	MIR521-1
331071	MIR521-2
331071	MIR522
331071	MIR523
331071	MIR524
331071	MIR525
331071	MIR526A1
331071	MIR526A2
331071	MIR526B
331071	MIR527
331071	RNU6-1041P
331071	RNU6-751P
331071	RNU6-803P
331071	RNU6-980P
331071	RNU6-982P
331072	AC008753.3
331072	AC008753.4
331072	HMGN1P32
331072	MIR371A
331072	MIR371B
331072	MIR372
331072	MIR373
331072	RNU6-165P
331072	SEPT7P8
331077	NLRP12
331083	AC008440.10
331083	AC008753.6
331083	MYADM
331084	AC008440.5
331084	PRKCG
331104	CACNG8
331106	CACNG6
331106	MIR935
331114	TARM1
331114	VSTM1
331118	AC012314.8
331118	CNOT3
331123	LENG1
331123	TMC4
331126	TMC4
331129	MBOAT7
331129	TSEN34
331132	AC012314.20
331132	RPS9
331137	AC010492.4
331137	CTD-2337J16.1
331137	LILRA6
331137	LILRB3
331137	LILRB5
331138	AC010492.5
331138	AC098789.1
331138	RNU6-1307P
331140	LILRB2
331140	MIR4752
331147	AC008984.5
331147	AC008984.7
331147	AC010518.3
331147	LILRA3
331154	AC008984.2
331154	AC008984.6
331154	LILRA4
331165	TTYH1
331172	LENG8-AS1
331172	LENG8
331177	CDC42EP5
331177	LAIR2
331177	LENG9
331187	KIR3DX1
331194	LILRA2
331194	LILRB1
331234	CTB-61M7.1
331234	KIR2DL4
331234	KIR3DL1
331234	KIR3DL3
331236	KIR2DL3
331254	FCAR
331260	NCR1
331268	CTC-550B14.1
331268	NLRP2
331268	NLRP7
331280	CTC-550B14.6
331280	GP6
331280	RDH13
331283	EPS8L1
331283	RDH13
331291	PPP1R12C
331293	TNNT1
331294	CTD-2587H24.4
331294	CTD-2587H24.5
331294	DNAAF3
331294	TNNI3
331300	SYT5
331304	PTPRH
331309	AC010327.2
331309	TMEM86B
331314	BRSK1
331314	HSPBP1
331314	PPP6R1
331315	BRSK1
331321	TMEM150B
331322	AC020922.1
331322	SUV420H2
331326	COX6B2
331329	CTD-2105E13.6
331329	FAM71E2
331329	IL11
331330	CTD-2105E13.15
331330	TMEM190
331331	RPL28
331331	TMEM238
331336	UBE2S
331342	ISOC2
331342	SHISA7
331343	CTD-2537I9.16
331343	ZNF628
331344	NAT14
331344	SSC5D
331351	SBK2
331351	SBK3
331355	FIZ1
331355	ZNF524
331363	ZNF784
331367	CCDC106
331367	ZNF580
331367	ZNF581
331368	CCDC106
331368	U2AF2
331369	AC010525.1
331369	AC010525.2
331369	AC010525.4
331369	AC010525.6
331369	AC010525.7
331369	CTD-2537I9.12
331369	CTD-2537I9.13
331369	EPN1
331373	NLRP9
331373	RN7SKP109
331381	RFPL4AL1
331396	NLRP11
331396	NLRP4
331425	NLRP13
331429	NLRP8
331441	NLRP5
331464	ZNF787
331465	ZNF444
331466	AC024580.1
331466	ZNF444
331471	GALP
331478	ZSCAN5C
331525	AC006116.1
331525	ZNF582-AS1
331525	ZNF582
331525	ZNF583
331527	ZNF583
331545	ZNF667-AS1
331545	ZNF667
331552	ZNF471
331565	AC005498.3
331565	AC005498.4
331565	ZFP28
331575	AC007228.11
331575	ZNF470
331580	SIGLEC31P
331580	ZNF470
331580	ZNF71
331597	ZNF835
331635	MIMT1
331635	PEG3
331635	ZIM2
331681	USP29
331684	U3
331691	CTC-360J11.5
331691	CTC-360J11.6
331691	DUXA
331691	ZIM3
331706	AURKC
331708	ZNF805
331716	CTC-444N24.6
331716	ZNF460
331725	ZNF543
331730	CTC-444N24.13
331730	ZNF304
331732	AC003002.4
331732	TRAPPC2P1
331732	ZNF547
331744	AC003002.6
331744	AC004076.7
331744	ZNF548
331745	ZNF17
331757	ZNF749
331763	AC004076.9
331763	VN1R1
331768	AC003005.2
331768	AC004076.9
331768	ZNF772
331774	ZNF549
331781	ZNF550
331787	ZIK1
331787	ZNF416
331790	ZIK1
331794	ZNF530
331799	ZNF134
331802	AC003682.16
331802	ZNF211
331810	ZSCAN4
331814	AC003006.7
331814	ZNF551
331816	AC004017.1
331819	ZNF154
331824	ZNF671
331829	ZNF776
331833	ZNF586
331844	CTD-2583A14.11
331844	CTD-2583A14.8
331844	ZNF587
331844	ZNF814
331849	CTD-2583A14.9
331849	ZNF417
331853	ZNF418
331856	CTD-2583A14.1
331856	ZNF256
331860	C19orf18
331867	CTD-2368P22.1
331867	ZNF606
331869	ZSCAN1
331874	ZNF135
331889	ZSCAN18
331895	ZNF329
331907	CTD-3138B18.4
331907	ZNF544
331921	AC010642.1
331921	CTD-3138B18.5
331921	ZNF8
331927	ZSCAN22
331934	CTD-2619J13.3
331934	CTD-2619J13.8
331934	RNA5SP473
331934	ZNF497
331937	AC012313.1
331937	CTD-2619J13.13
331937	CTD-2619J13.14
331937	CTD-2619J13.16
331937	MIR4754
331937	RPS5
331937	ZNF584
331937	ZNF837
331943	CTD-2619J13.19
331943	ZNF132
331951	ZNF324
331953	CTD-2619J13.23
331953	ZNF324
331953	ZNF446
331954	RN7SL693P
331954	RNU6-1337P
331957	SLC27A5
331958	ZBTB45
331962	AC016629.8
331962	CHMP2A
331962	RN7SL525P
331962	TRIM28
331962	UBE2M
331962	ZBTB45
331964	CENPBD1P1
331964	MZF1
332043	AC079779.7
332065	ACP1
332065	SH3YL1
332068	AC079779.4
332068	FAM150B
332069	FAM150B
332175	AC092159.2
332175	TMEM18
332179	AC092159.3
332224	AC113607.3
332229	AC116614.1
332229	SNTG2
332263	AC114808.3
332287	AC114808.2
332394	AC144450.1
332422	PXDN
332443	AC093390.1
332588	MYT1L
332850	TRAPPC12
332850	TSSC1
332877	ADI1
332877	RP11-1293J14.1
332877	TRAPPC12-AS1
332882	AC142528.1
332882	ADI1
332888	RP13-512J5.1
332890	RNASEH1-AS1
332890	RNASEH1
332891	RPS7
332893	SNORA73
332901	COLEC11
332904	AC010907.2
332904	COLEC11
332917	ALLC
332929	AC010907.5
332929	DCDC2C
333079	AC068292.1
333265	SNORA31
333310	RNU6-649P
333905	AC017076.5
333911	CMPK2
333911	RSAD2
333912	CMPK2
333928	RNF144A-AS1
333928	RNF144A
333985	AC019048.1
334134	RNU6ATAC37P
334447	AC011747.7
334447	ID2
334448	AC011747.7
334448	ID2
334511	KIDINS220
334571	MBOAT2
334616	ASAP2
334676	CPSF3
334676	ITGB1BP1
334683	IAH1
334693	RP11-400L8.2
334707	ADAM17
334707	RP11-214N9.1
334720	YWHAQ
334745	RNU4-73P
334770	TAF1B
334799	GRHL1
334815	AC010969.1
334815	RP11-254F7.1
334819	KLF11
334819	RP11-254F7.2
334822	CYS1
334824	AC104794.4
334826	SNORA26
334833	RRM2
334838	C2orf48
334840	SNORA2
334866	SNORA51
334868	HPCAL1
334900	SNORA80B
334901	ODC1
334901	RP11-320M2.1
334933	AC092687.5
334957	NOL10
334957	RN7SL832P
334961	ATP6V1C2
334989	PDIA6
334989	RNU7-176P
334996	AC092687.4
334996	PDIA6
335010	KCNF1
335073	AC062028.1
335073	C2orf50
335077	PQLC3
335098	RNU6-1081P
335098	ROCK2
335127	ROCK2
335155	AC099344.1
335155	E2F6
335171	GREB1
335202	AC110754.3
335202	NTSR2
335203	LPIN1
335215	AC012456.3
335215	LPIN1
335217	AC012456.4
335217	LPIN1
335294	SNORD18
335424	RNU6-843P
335524	TRIB2
336113	AC011897.1
336113	FAM84A
336418	NBAS
336419	AC008278.2
336428	DDX1
336454	AC008278.3
336458	AC008271.1
336519	RNU5E-7P
336519	RP11-120J4.1
336539	MYCN
336539	MYCNOS
336539	RN7SL104P
336598	AC010745.1
336598	SNORA40
336695	AC104623.2
336739	FAM49A
336794	AC008069.2
337004	RAD51AP2
337010	VSNL1
337080	GEN1
337080	SMC6
337098	SMC6
337123	KCNS3
337182	SNORA40
337347	RDH14
337352	NT5C1B
337352	RNU6-1215P
337353	NT5C1B
337353	NT5C1B-RDH14
337608	OSR1
337770	RP11-79O8.1
337770	TTC32
337804	AC079145.4
337804	WDR35
337811	MATN3
337852	RN7SL140P
337852	RNU6-961P
337864	SDC1
337869	RNU7-113P
337901	AC007041.1
337901	PUM2
337931	RHOB
337982	HS1BP3
337984	GDF7
338037	C2orf43
338095	APOB
338123	TDRD15
338810	AC012506.4
338810	KLHL29
338840	AC011239.1
338954	ATAD2B
338954	UBXN2A
338973	MFSD2B
338976	C2orf44
338976	FKBP1B
338976	RNU6-370P
338984	FAM228B
338984	SF3B14
338987	TP53I3
338995	FAM228B
338995	PFN4
338995	RP11-507M3.1
339005	AC008073.7
339005	FAM228A
339014	AC008073.9
339019	AC009228.1
339033	SCARNA21
339059	ITSN2
339089	NCOA1
339142	RNU6-936P
339176	CENPO
339176	PTRHD1
339201	ADCY3
339221	AC013267.1
339221	DNAJC27-AS1
339221	DNAJC27
339221	SNORD14
339240	EFR3B
339267	POMC
339270	AC012457.2
339292	MIR1301
339295	DNMT3A
339375	DTNB
339424	ASXL2
339439	KIF3C
339455	AC013449.1
339455	RAB10
339457	RNU6-942P
339495	GAREML
339520	HADHA
339520	HADHB
339541	EPT1
339541	GPR113
339605	C2orf70
339605	OTOF
339641	AC015977.6
339647	KCNK3
339656	CENPA
339656	SLC35F6
339670	DPYSL5
339697	MAPRE3
339709	AC013472.4
339711	AC013472.3
339711	MAPRE3
339713	TMEM214
339716	AGBL5-AS1
339716	AGBL5
339716	RP11-503P10.1
339724	OST4
339727	EMILIN1
339728	EMILIN1
339728	KHK
339737	CGREF1
339740	ABHD1
339743	PREB
339744	C2orf53
339744	TCF23
339752	ATRAID
339752	SLC5A6
339753	ATRAID
339753	CAD
339769	DNAJC5G
339769	SLC30A3
339770	TRIM54
339773	MPV17
339773	TRIM54
339773	UCN
339777	AC109828.1
339777	GTF3C2
339777	MPV17
339783	AC074117.10
339783	GTF3C2
339786	EIF2B4
339786	SNX17
339789	ZNF513
339796	NRBP1
339796	PPM1G
339801	IFT172
339801	KRTCAP3
339801	NRBP1
339813	RNU6-986P
339817	IFT172
339818	FNDC4
339819	GCKR
339830	AC109829.1
339844	C2orf16
339846	AC074091.1
339846	RP11-158I13.2
339846	ZNF512
339861	CCDC121
339861	GPN1
339863	SNORA36
339868	SLC4A1AP
339868	SUPT7L
339877	AC074091.13
339889	MRPL33
339929	BRE
339929	RBKS
339929	RP11-674I16.1
340046	AC093690.1
340067	AC104695.3
340067	FOSL2
340067	RP11-373D23.2
340084	AC104695.4
340084	PLB1
340084	SNRPGP7
340130	AC074011.2
340141	AC097724.3
340147	PPP1CB
340153	SPDYA
340180	TRMT61B
340186	WDR43
340211	FAM179A
340240	C2orf71
340248	AC105398.3
340248	CLIP4
340491	AC106870.1
340496	AC106870.2
340505	ALK
340567	AC016907.3
340567	YPEL5
340583	SNORA64
340591	LBH
340639	AC073255.1
340642	LCLAT1
340757	CAPN13
340815	AC009305.1
340865	GALNT14
340882	CAPN14
340882	EHD3
340925	XDH
341058	AL121652.2
341087	AL121652.1
341107	MEMO1
341115	DPY30
341118	SPAST
341151	RP11-563N4.1
341151	SLC30A6
341165	RNU6-647P
341183	NLRC4
341185	YIPF4
341199	BIRC6
341203	BIRC6-AS1
341237	BIRC6
341237	MIR558
341255	TTC27
341341	LTBP1
341352	SNORD112
341508	RASGRP3
341543	AC020594.5
341554	FAM98A
342089	AC083939.1
342089	MIR548AD
342089	RNU6-1117P
342389	CRIM1
342389	RP11-490M8.1
342452	AC007401.2
342501	VIT
342567	RNU6-577P
342588	RNU6-846P
342590	STRN
342633	GPATCH11
342633	HEATR5B
342649	EIF2AK2
342660	CEBPZ-AS1
342660	SULT6B1
342669	CEBPZ
342669	NDUFAF7
342707	AC007391.2
342707	PRKD3
342708	RNU6-939P
342712	QPCT
342797	AC006369.2
342836	CDC42EP3
342887	RMDN2
342928	RMDN2-AS1
342943	CYP1B1-AS1
342943	CYP1B1
342954	CYP1B1-AS1
342954	CYP1B1
342972	RNU6-951P
343044	ATL2
343104	AC011247.3
343104	HNRNPLL
343113	GALM
343114	AC074366.3
343114	GALM
343130	GEMIN6
343130	SRSF7
343143	AC018693.6
343145	DHX57
343145	MORN2
343149	RNU6-851P
343150	ARHGEF33
343206	RNU6-198P
343215	SOS1
343239	CDKL4
343256	SNORA67
343289	RNU6-1185P
343305	AC007246.3
343305	MAP4K3
343375	TMEM178A
343423	THUMPD2
343715	SLC8A1
344102	snoZ247
344158	C2orf91
344179	AC013480.2
344187	PKDCC
344220	AC083949.1
344220	EML4
344287	COX7A2L
344310	SNORD75
344321	KCNG3
344321	MTA3
344371	MTA3
344371	RNU6-137P
344393	OXER1
344398	HAAO
344471	RNU6-242P
344501	ZFP36L2
344502	AC010883.5
344546	RNU6-958P
344602	THADA
344612	PLEKHH2
344652	DYNC2LI1
344652	RN7SKP66
344667	ABCG5
344667	ABCG8
344717	LRPPRC
344751	RNU6-566P
344754	PPM1B
344754	RP11-559M23.1
344783	SLC3A1
344813	CAMKMT
344813	PREPL
344954	AC067957.1
345003	RP11-89K21.1
345008	RP11-89K21.1
345008	SIX3-AS1
345008	SIX3
345023	SIX2
345213	SRBD1
345225	PRKCE
345233	PRKCE
345233	U51244.2
345328	AC017006.2
345348	AC017006.3
345381	EPAS1
345424	TMEM247
345450	RP11-417F21.2
345463	ATP6V1E2
345463	RHOQ
345474	RHOQ
345474	RP11-417F21.1
345489	CRIPT
345489	PIGF
345515	SOCS5
345546	LINC01118
345546	LINC01119
345553	AC016722.3
345553	LINC01119
345571	MCFD2
345571	TTC7A
345577	MCFD2
345577	TTC7A
345607	AC093732.1
345612	AC073283.7
345637	C2orf61
345646	CALM2
345646	RP11-761B3.1
345691	AC073283.4
345691	EPCAM
345698	MIR559
345701	MSH2
345732	AC138655.6
345737	AC138655.4
345754	AC138655.1
345754	KCNK12
345817	MSH6
345817	RNU6-688P
345866	AC079807.2
345866	FBXO11
345976	FOXN2
345985	RNU4-49P
346013	PPP1R21
346013	RP11-191L17.1
346033	PPP1R21
346033	RNU6-282P
346037	STON1
346037	STON1-GTF2A1L
346059	GTF2A1L
346098	LHCGR
346249	RNU6-439P
346455	SNORA75
346725	AC009234.2
346801	AC007682.2
346808	AC007682.3
346835	AC007682.1
